id,title,budget,revenue,runtime,pop_actors,vote_average,vote_count,pop_directors,pop_producer
80278,The Impossible,45000000,198087212,113.0,186.117,7.3,5264,5.365,4.188999999999999
80321,Madagascar 3: Europe's Most Wanted,145000000,746921274,93.0,76.842,6.6,4982,21.383,1.2
342473,Ballerina,30000000,2351359,89.0,73.79700000000001,7.2,1574,3.417,0.0
342521,Keanu,15000000,20609977,99.0,51.446999999999996,6.0,853,0.6,18.377000000000002
80379,Louis C.K.: Live at the Beacon Theater,250000,1000000,62.0,8.009,7.9,179,8.009,0.0
735872,The Dialogue,1,1,16.0,3.0,10.0,1,1.2,0.0
342724,Coulrophobia,750,400,25.0,3.38,7.5,1,0.6,0.6
80585,Rock of Ages,75000000,59418613,123.0,74.939,6.2,1028,4.088,36.408
211657,Roaming Hungry,800,1200,109.0,3.2399999999999998,9.8,2,0.6,0.6
80591,W.E.,15000000,868439,119.0,97.46399999999998,6.0,158,13.34,14.439
342737,20th Century Women,7000000,5664764,119.0,69.089,7.3,931,5.309,2.486
211672,Minions,74000000,1156730962,91.0,91.089,6.4,9098,9.957,6.529
94201,El Condor,35000000,4500000,102.0,32.81,5.5,19,4.623,2.744
211816,Secret World,1150000,900000,94.0,34.461,7.0,2,2.0,0.0
80920,Repentance,5000000,1189612,90.0,64.50999999999999,4.9,50,0.6,0.0
343139,Ah Boys to Men 3: Frogmen,2020000,5520000,148.0,18.793,7.7,3,1.784,0.0
81005,Jack the Giant Slayer,195000000,197687603,114.0,98.595,5.8,4271,6.624,16.791999999999998
81048,Running Time,130000,1596,70.0,25.842,5.7,15,1.22,2.776
81116,Big Brown Eyes,289696,359009,77.0,30.319000000000003,6.7,10,1.4,1.4
474335,Uncle Drew,19000000,17665000,103.0,24.191999999999997,6.7,421,5.139,0.0
474350,It Chapter Two,79000000,473093228,169.0,109.11399999999999,6.9,6674,4.431,3.9619999999999997
474395,Teen Titans Go! To the Movies,10000000,28646544,85.0,60.703,7.4,908,3.37,22.804
81188,Rise of the Guardians,145000000,306941670,97.0,86.689,7.4,5514,1.547,1.9649999999999999
81390,A Lonely Place to Die,4000000,25345000,99.0,51.30800000000001,6.1,424,0.6,0.84
343611,Jack Reacher: Never Go Back,60000000,162146076,118.0,75.648,5.8,3859,4.761,40.61
343668,Kingsman: The Golden Circle,104000000,410902662,141.0,111.26200000000001,7.0,8343,14.592,16.444
212716,What If,11000000,7847000,93.0,118.364,6.7,1666,3.577,2.78
343795,90 Minutes in Heaven,5000000,4842699,121.0,39.851,6.1,116,0.996,0.6
212769,Make Your Move,15000000,1583687,110.0,43.940999999999995,5.9,70,2.37,2.4
212778,Chef,11000000,45967935,114.0,123.8,7.1,2600,18.209,19.06
81796,Lockout,20000000,32204030,95.0,69.5,5.9,1486,1.44,1.98
81828,It Runs in the Family,15000000,70936,85.0,40.548,5.4,18,5.527,0.92
81836,To Rome with Love,17000000,73244881,111.0,88.423,5.8,1716,7.396,4.08
82096,The Painted Veil,947000,1120000,85.0,17.155,6.4,16,0.765,1.553
82106,After Office Hours,366000,1281000,72.0,30.994000000000003,6.3,6,2.043,2.6430000000000002
475557,Joker,55000000,1074251311,122.0,98.299,8.2,19812,3.44,30.15
82390,The Paperboy,12500000,1353868,107.0,96.533,5.6,594,1.4,4.431
82505,House at the End of the Street,6900000,44287131,101.0,91.041,5.8,1503,2.514,3.4479999999999995
82507,Sinister,3000000,82515113,110.0,53.358,6.8,4257,3.579,3.7439999999999998
82525,Savages,45000000,82966152,131.0,87.56799999999998,6.3,1809,8.794,3.4
82532,"Jeff, Who Lives at Home",10000000,4417580,83.0,94.255,6.1,481,15.063,5.226999999999999
213681,Masterminds,25000000,29200000,94.0,94.346,5.7,1463,1.241,2.901
82618,Girl in Progress,5000000,4709246,93.0,58.982000000000006,5.6,99,1.4,0.0
82633,Lawless,26000000,53676580,115.0,118.305,7.0,2494,0.6,3.018
82650,Diary of a Wimpy Kid: Dog Days,22000000,76196538,94.0,72.354,6.3,723,2.239,3.065
82654,Warm Bodies,35000000,116980662,97.0,105.08500000000001,6.4,5298,4.771,4.96
82675,Taken 2,45000000,376141306,91.0,99.965,6.3,5528,5.284,10.859
82679,Fun Size,14000000,11417362,87.0,60.34,5.6,371,1.533,3.074
82682,Gangster Squad,60000000,105200903,113.0,88.293,6.3,3384,9.932,3.048
82687,The Guilt Trip,40000000,41863726,95.0,74.08200000000001,5.5,550,3.017,8.666
82690,Wreck-It Ralph,165000000,471222889,101.0,59.851,7.3,10419,7.053,1.6920000000000002
82693,Silver Linings Playbook,21000000,236412453,122.0,131.833,7.1,10318,0.719,4.494
82695,Les Misérables,61000000,441809770,158.0,125.41,7.3,4512,2.642,5.454000000000001
82696,Hope Springs,30000000,114281051,100.0,86.478,6.2,642,1.96,3.2590000000000003
82700,After Earth,130000000,243843127,100.0,83.22,5.2,5679,11.21,61.156
82702,How to Train Your Dragon 2,145000000,621537500,102.0,87.916,7.7,7907,5.089,0.648
82703,Mr. Peabody & Sherman,145000000,272912430,92.0,38.954,6.7,1956,5.829,1.294
738178,Me Within,1,1,5.0,1.8519999999999999,0.0,0,0.6,0.0
82990,Paranormal Activity 4,5000000,142817992,88.0,40.898999999999994,5.4,1516,5.112,3.8200000000000003
82992,Fast & Furious 6,160000000,788680968,131.0,141.829,6.8,9100,8.868,60.468
214086,The Face of Love,4000000,350006,92.0,68.933,6.2,112,0.6,1.58
83301,Love Child,50091,112940,96.0,23.111,5.0,3,3.094,0.84
738801,The Roast of Kaleb Koho,100,1,39.0,3.0,0.0,0,0.6,1.2
476669,The King's Man,100000000,120000000,131.0,171.857,6.9,532,14.592,16.444
83542,Cloud Atlas,102000000,130482868,172.0,119.934,6.9,6014,51.012,58.967999999999996
83588,Middle of Nowhere,2000000,2368060,101.0,36.44,6.7,22,2.146,3.126
607880,Tick,7,25,5.0,2.4,6.0,1,0.6,0.6
83666,Moonrise Kingdom,16000000,68263166,94.0,96.71699999999998,7.7,4744,11.617,15.051000000000002
214756,Ted 2,68000000,215863606,115.0,123.466,6.3,6027,11.538,14.334999999999999
83686,The Words,6000000,13231461,96.0,110.57299999999998,6.6,938,1.389,1.2
345887,The Equalizer 2,62000000,102084362,121.0,125.962,6.6,3843,6.988,56.08599999999999
476968,"Paul, Apostle of Christ",5000000,22525668,108.0,54.483,7.4,242,1.052,2.0
345911,Lights Out,4900000,148868835,81.0,66.67699999999999,6.3,3199,1.4,11.073
83770,On the Road,25000000,8784318,137.0,99.001,5.6,707,4.414,1.2
345920,Collateral Beauty,36000000,88528280,97.0,99.99800000000002,7.3,4778,1.96,4.126
345922,Fist Fight,22000000,41087017,91.0,63.21900000000001,6.1,1026,3.407,21.968999999999998
345923,All I See Is You,30000000,646946,110.0,35.291999999999994,5.1,489,2.175,4.215
345938,The Shack,20000000,92924405,132.0,60.946,7.4,1628,0.98,1.44
345940,The Meg,150000000,530243742,113.0,121.62400000000002,6.2,5690,5.527,12.157
83860,October Baby,1000000,5396618,107.0,10.668999999999999,6.6,85,3.581,0.0
84084,Wilson,2995000,2000000,154.0,19.654,5.7,14,1.4,1.77
84097,One Night of Love,733150,2500000,84.0,15.446,5.3,8,2.586,0.0
215211,Grace of Monaco,30000000,26576000,103.0,93.121,6.0,480,1.422,3.0700000000000003
608440,Düzensiz Düzenbazlar,20,753,105.0,0.0,0.0,0,0.0,0.0
608442,Keloğlan,100,30,97.0,0.0,4.0,1,0.0,0.0
608443,Ne Var?,125,40,105.0,0.6,0.0,0,0.6,0.0
608435,Hızlı ve Tüplü,1,25,90.0,0.0,0.0,0,0.0,0.0
608441,Çift'lik Bank: Tosun Firarda,3,2,99.0,0.0,0.0,0,0.0,0.0
84165,2 Days in New York,8000000,1653792,91.0,49.571,5.7,232,11.58,3.588
84174,Bachelorette,3000000,11947954,87.0,73.248,5.4,1054,1.775,28.164
84175,Beasts of the Southern Wild,1800000,21107746,93.0,10.911,6.8,851,0.623,2.18
84188,Compliance,270000,319285,90.0,35.174,6.4,514,4.481,7.658999999999999
84200,"For a Good Time, Call...",850000,1243961,85.0,42.120000000000005,5.9,248,2.311,3.082
346364,It,35000000,701796444,135.0,75.645,7.2,16118,4.431,8.055
84296,Trader Horn,1300000,4200000,122.0,5.4990000000000006,4.9,7,2.549,1.38
84299,Bad Girl,100000,1100000,90.0,14.113,5.7,22,1.62,0.0
84305,Lay the Favorite,26350000,1576687,94.0,84.84,5.3,192,4.885,11.981000000000002
84329,Robot & Frank,2500000,3325038,85.0,94.801,7.0,870,2.69,6.008999999999999
84332,Safety Not Guaranteed,750000,4424699,86.0,60.44200000000001,6.8,1126,5.587,13.915999999999999
84334,Searching for Sugar Man,1000000,3696196,85.0,8.25,7.9,701,0.728,2.1079999999999997
84336,Shadow Dancer,6300000,1777709,101.0,102.824,5.9,194,2.06,2.656
84341,Smashed,500000,376597,85.0,84.01400000000001,6.5,204,1.826,1.8079999999999998
84355,Your Sister's Sister,125000,3242802,90.0,62.25,6.5,267,1.807,0.84
346510,Franchesca Page,1700000,1960000,94.0,9.741,0.0,0,0.6,0.0
84401,Sholem Aleichem: Laughing In The Darkness,500000,845188,93.0,31.987000000000002,6.3,4,0.6,0.0
346648,Paddington 2,40000000,227300000,104.0,63.132999999999996,7.5,1638,1.05,1.166
608793,OVERTIME,450,450,3.0,1.2,0.0,0,0.6,0.6
346672,Underworld: Blood Wars,35000000,81093313,91.0,88.356,5.8,3083,2.188,12.924000000000001
346685,The Girl on the Train,45000000,173185859,112.0,132.002,6.4,4918,5.744,3.352
346808,Momentum,20000000,133332,96.0,78.125,5.7,433,1.034,1.5070000000000001
346910,The Predator,88000000,160542134,107.0,57.33299999999999,5.6,3642,9.631,2.026
347026,A United Kingdom,14000000,13819139,111.0,80.68299999999999,6.7,433,1.4,8.441999999999998
347031,Swiss Army Man,3000000,4210454,97.0,97.249,6.9,2750,3.2199999999999998,4.423
84892,The Perks of Being a Wallflower,13000000,33400000,103.0,103.664,7.8,8733,7.26,20.124000000000002
216015,Fifty Shades of Grey,40000000,571006128,125.0,70.72,5.9,10037,1.187,8.181
347126,God's Not Dead 2,5000000,23507567,121.0,72.612,6.1,312,0.98,5.946
871510,Sara & Jaimie,1,1,14.0,2.4,0.0,0,0.6,0.0
216282,Into the Storm,50000000,160602194,89.0,61.285999999999994,6.0,1688,10.784,1.22
347375,Mile 22,35000000,66308758,95.0,118.152,6.2,1762,13.258,51.931000000000004
478543,Life is a funny thing,10000,10000,2.0,0.0,0.0,0,0.0,0.0
85350,Boyhood,4000000,48137666,165.0,43.528000000000006,7.5,4358,4.243,6.591
85435,A Few Best Men,12468389,29007412,97.0,40.853,5.8,375,1.792,0.0
85446,Step Up Revolution,33000000,140470746,99.0,44.627,6.9,1789,0.6,10.047
347629,Thank You for Your Service,20000000,9438370,109.0,54.296,6.5,263,2.174,1.03
43051,Al Capone,1000000,2500000,104.0,50.977999999999994,6.6,39,0.629,1.2
85574,The Seventh Cross,1300000,3600000,110.0,38.473,7.0,25,2.794,0.6
216682,The Kung Fu Scholar,5000000,5000000,94.0,56.092000000000006,5.9,4,0.0,0.0
347882,Sleight,250000,3914430,89.0,46.738,5.4,456,0.84,2.963
85889,Filth,5000000,9114264,97.0,79.69800000000001,6.9,1356,0.6,30.253
610253,Halloween Kills,20000000,127000000,105.0,75.523,6.8,1518,5.901,4.89
85970,The Student Teachers,100000,1078000,90.0,8.768999999999998,3.7,3,2.728,1.96
741451,One Last Time,60,400,30.0,1.7999999999999998,0.0,0,0.6,0.0
348350,Solo: A Star Wars Story,250000000,392952373,135.0,65.336,6.6,6837,6.917,8.245999999999999
479455,Men in Black: International,110000000,252608480,115.0,124.071,6.0,3800,2.523,1.86
86467,Bel Ami,9000000,8303261,102.0,92.93,5.2,439,1.2,0.829
217665,Savages Crossing,200000,30000,97.0,10.344999999999999,3.2,9,1.4,3.228
86604,"Tom, Dick and Harry",806000,1628000,87.0,22.563000000000002,5.4,10,1.38,1.4
348797,Evil Intent,2000,10454,74.0,3.984,10.0,1,1.176,1.176
86825,Stoker,12000000,12077441,99.0,144.587,6.6,1816,15.363,15.116
86829,Inside Llewyn Davis,11000000,32935319,104.0,74.207,7.2,2137,18.2,19.82
86834,Noah,125000000,362637473,138.0,141.79900000000004,5.6,5260,8.164,11.7
86838,Seven Psychopaths,15000000,33035736,110.0,107.26700000000001,6.8,3096,5.401,9.254999999999999
349025,Hawa Bodol,160000,310000,150.0,10.001999999999999,7.3,6,4.143,0.0
217993,Justice League: War,3500000,5155325,79.0,68.195,7.6,800,2.837,2.271
218043,Left Behind,16000000,19682924,110.0,100.658,4.2,1064,2.106,1.972
742403,Life On Earth?,10,10,41.0,3.0,10.0,1,0.6,0.0
87093,Big Eyes,10000000,28883511,106.0,101.51899999999999,7.0,3011,15.143,26.391
87101,Terminator Genisys,155000000,440603537,126.0,109.164,5.9,7052,5.723,4.836
480414,The Curse of La Llorona,9000000,122033739,93.0,47.205,5.7,1838,5.39,13.569
87235,Crackers,12000000,129268,98.0,61.013999999999996,4.8,22,2.36,0.6
480530,Creed II,50000000,214215889,130.0,121.749,6.9,4071,1.436,41.185
87421,Riddick,38000000,98337295,119.0,120.57500000000002,6.3,3357,5.123,51.864000000000004
87428,That's My Boy,70000000,58058367,116.0,119.629,5.7,1403,1.634,34.72
87492,Foxcatcher,24000000,12096300,134.0,77.02799999999999,6.7,1908,0.782,4.444000000000001
87499,The East,6500000,2401510,116.0,70.741,6.6,615,0.656,19.295
87502,Flight,31000000,161772375,138.0,119.57099999999998,6.8,4945,3.925,9.373
87516,Oldboy,30000000,5186767,104.0,137.239,5.9,1593,5.78,8.225
87531,The Sea of Grass,2349000,4689000,123.0,19.995,6.3,18,2.223,0.6
87533,Bulletproof,5000000,807947,94.0,72.42699999999999,5.2,20,1.095,0.6
87567,The Big Wedding,35000000,21819348,90.0,115.56500000000001,5.9,970,2.148,4.747999999999999
480873,Kelsey,10,10,2.0,0.6,0.0,0,0.6,0.0
480881,Let There Be Light,3000000,7240000,100.0,32.866,6.2,49,14.34,16.693
218778,"Alexander and the Terrible, Horrible, No Good, Very Bad Day",28000000,100654149,81.0,84.113,6.2,1123,3.903,12.527999999999999
87729,Jefferson in Paris,14000000,2474000,139.0,65.37100000000001,5.1,32,2.412,1.44
218836,Planes: Fire & Rescue,50000000,151165787,83.0,79.47899999999998,6.1,651,3.965,0.6
87818,Movie 43,6000000,32438988,90.0,115.447,4.5,1858,70.39,7.856999999999999
87827,Life of Pi,120000000,609016565,127.0,16.064,7.4,11338,3.241,4.607
481084,The Addams Family,40000000,203044905,86.0,162.892,6.7,1708,11.335,12.421
88005,Seeking a Friend for the End of the World,10000000,9636289,101.0,74.71100000000001,6.6,1658,3.605,2.882
88036,Sparkle,14000000,24637469,116.0,28.006000000000004,6.2,89,1.476,0.6
88042,Parental Guidance,25000000,119772232,104.0,71.372,5.9,394,5.491,2.262
743437,Giganten,496571,320582,83.0,1.58,6.0,1,3.084,3.862
219186,Delivering Burt,100,50,92.0,0.6,0.0,0,0.0,0.0
219210,Aşık Oldum,65000,176000,92.0,13.44,4.8,12,1.686,0.0
219225,Wolverine: Origin,150,3731,71.0,28.243000000000002,7.1,9,0.84,0.0
88224,Manny & Lo,500000,431326,88.0,105.09200000000001,5.9,25,1.38,1.6480000000000001
219424,The Affairs of Martha,240000,375000,66.0,20.954,6.0,1,2.383,1.532
874857,The Radical,100,100,10.0,3.0,0.0,0,1.2,0.0
88451,"Yes, Giorgio",19000000,2279543,110.0,23.266,3.6,7,5.862,1.4
481681,The Art Of The Capital,10000,10000,3.0,0.0,0.0,0,0.0,0.0
481848,The Call of the Wild,109000000,107604626,100.0,101.757,7.6,2802,5.362,7.648000000000001
88751,Journey to the Center of the Earth,45000000,101702060,93.0,51.846,6.0,3939,1.006,1.988
482001,Sentimental Reminiscence,10000,10000,5.0,0.0,0.0,0,0.0,0.0
88794,J. Edgar,35000000,84606030,137.0,114.893,6.2,1985,29.786,32.071000000000005
744252,4 Ways to Live a Healthy Life,30,50,5.0,3.0,0.0,0,0.6,0.0
351044,Welcome to Marwen,39000000,12780692,116.0,79.168,6.6,919,3.925,8.961
744275,After We Fell,14000000,19000000,99.0,78.386,7.2,1466,4.675,23.139000000000003
744289,PGS - Intuition is your Personal Guidance System,1250000,35423,83.0,3.0,0.0,0,0.6,1.2
89008,The Oranges,7000000,1941667,90.0,66.961,5.5,431,1.96,2.5460000000000003
351211,Blair Witch,5000000,45172994,90.0,41.978,5.2,1572,3.186,3.7190000000000003
89139,Angel Town,855,855810,102.0,15.619,6.4,23,0.75,2.0629999999999997
351286,Jurassic World: Fallen Kingdom,170000000,1303459585,129.0,110.844,6.6,9559,5.365,12.825
482373,Don't Breathe 2,10000000,45000000,98.0,45.934999999999995,7.5,1433,3.722,31.154999999999998
89492,This Is 40,35000000,88058786,134.0,116.621,5.8,1790,4.077,8.093
89647,Clash of the Wolves,89000,270000,74.0,9.83,6.1,7,0.6,0.0
351819,Fifty Shades of Black,20000000,21164799,92.0,35.619,4.9,1129,1.419,0.0
89691,ATM,3000000,3010,91.0,60.647999999999996,5.1,444,0.684,1.627
89750,"Pink Ribbons, Inc.",900000,25000,97.0,3.78,6.8,11,0.98,0.0
220882,London Fields,8000000,252676,118.0,108.952,5.0,179,0.881,0.0
876254,At the Mountains of Madness,2000,12000,69.0,0.0,10.0,1,0.6,0.0
89868,Paws,137731,1778391,83.0,13.361,4.1,21,1.38,1.2
483103,Kemis Yelebesku'let,1000,3000,300.0,0.0,0.0,0,0.6,0.0
876408,My Back Pages,500,557,22.0,3.0,0.0,0,0.6,1.2
614560,Mank,25000000,122252,132.0,121.086,6.8,1163,13.935,7.545
614917,King Richard,50000000,30000000,145.0,101.985,8.1,634,2.085,35.38
483876,Dead Man's Line,10,1,108.0,0.0,8.0,3,0.0,0.0
615061,The Trouble with Money,42000,195385,38.0,0.0,0.0,0,0.0,0.0
353069,Mother's Day,25000000,48782670,118.0,98.69900000000001,6.0,1108,5.02,5.851999999999999
353070,Going in Style,25000000,84618541,96.0,95.63900000000001,6.7,2255,15.59,0.732
353081,Mission: Impossible - Fallout,178000000,791017452,147.0,160.24900000000002,7.4,6379,4.049,57.34
799622,il Finale,20,3,19.0,0.6,0.0,0,0.6,0.0
222060,Anonymous Celebrities: Animatic,200,10,99.0,0.6,10.0,1,0.6,1.2
484247,A Simple Favor,20000000,97644617,117.0,76.623,6.6,3410,3.693,4.673
91070,L!fe Happens,930000,30905,100.0,65.666,5.5,118,3.062,0.6
615457,Nobody,17000000,61779301,92.0,102.916,8.2,4131,3.745,16.368999999999996
91245,Battle Circus,1201000,2362000,90.0,45.15,6.3,8,1.185,0.6
746651,The Eugene Oregon Project,2,2,37.0,1.7999999999999998,7.0,1,0.6,0.0
91314,Transformers: Age of Extinction,210000000,1104000000,165.0,96.19200000000001,5.9,6547,8.288,4.53
877760,George and Junior - Look Out Below,14217,14217,7.0,8.611,0.0,0,2.68,0.0
353486,Jumanji: Welcome to the Jungle,90000000,962102237,119.0,124.088,6.8,11427,5.388,7.233
353491,The Dark Tower,60000000,113231078,95.0,74.142,5.7,4216,2.359,33.348
615643,Minari,2000000,12886100,115.0,63.649,7.4,998,0.6,5.251
353500,Essex Boys: Law of Survival,60000,37500,84.0,11.708,5.0,12,0.98,2.36
353569,Table 19,5000000,5042014,87.0,76.076,6.0,827,0.694,12.339999999999998
353616,Pitch Perfect 3,45000000,184724494,93.0,108.569,6.6,2849,0.6,29.567
91586,Insidious: Chapter 2,5000000,161000000,106.0,102.691,6.7,3306,8.695,3.168
353849,Operation Cobra,90000,100000,75.0,0.0,0.0,0,3.406,0.0
91727,Night Must Fall,589000,1015000,116.0,21.689000000000004,7.4,26,5.584,1.553
222899,About Last Night,12500000,49002684,100.0,64.559,6.0,433,2.216,10.204
222935,The Fault in Our Stars,12000000,307166834,126.0,78.372,7.6,9816,2.677,6.427
222936,Aloha,37000000,26250020,105.0,122.57399999999998,5.5,1724,1.749,3.369
91911,Behind the Burly Q,250000,23859,97.0,9.268,4.6,7,2.39,0.0
878495,The Foul Truth,4065,27096,28.0,3.0,10.0,1,0.6,0.6
878525,Spaced Out - Panthung Di Kadaaida,10850,47467,65.0,1.7999999999999998,0.0,0,0.6,0.6
354279,Charming,20000000,8751856,90.0,44.402,6.6,201,0.6,2.824
92182,Silent House,2000000,13101672,85.0,57.947,5.4,298,2.319,1.592
354373,Love and Germophobia,99999999,499999999,10.0,21.365000000000002,5.0,1,2.195,0.0
616584,K-12,6000000,359377,92.0,22.886000000000003,7.8,204,11.7,2.572
92323,Willie and Phil,5500000,4400000,115.0,22.762,4.4,5,2.268,2.868
616651,Stillwater,20000000,15987232,139.0,62.905,6.9,521,3.928,6.5280000000000005
223485,Slow West,2000000,229094,84.0,74.553,6.7,796,0.659,4.2
92591,Bernie,5000000,9206470,99.0,59.693000000000005,6.6,702,4.243,9.618
747968,Venus,50,20,3.0,1.2,0.0,0,0.6,0.0
223702,Sausage Party,19000000,140705322,89.0,90.005,5.7,6073,11.335,37.959
354861,Father Figures,25000000,25601244,125.0,103.71799999999999,5.8,525,2.306,10.98
485934,Memories Lost and Found III,10000,10000,3.0,0.0,0.0,0,0.0,0.0
354912,Coco,175000000,800526015,105.0,48.14600000000001,8.2,15226,2.993,1.201
223918,Mocca: Life Keeps on Turning,5000,10000,80.0,3.8740000000000006,4.8,2,1.2,1.7999999999999998
223919,Endank Soekamti: Rock For Kamtis,1000,1200,76.0,2.04,5.5,1,0.6,0.6
486131,Shaft,30000000,21360215,111.0,116.769,6.6,1337,1.686,2.026
224141,Into the Woods,50000000,212902372,125.0,79.49000000000001,5.8,3781,2.875,9.107
748467,The Gays that conquered time,10,1000000000,625.0,3.0,5.5,2,0.6,0.0
93350,No Looking Back,5000000,222099,96.0,58.509,5.8,12,6.768,7.968
617653,The Last Duel,100000000,27000000,153.0,124.05499999999999,7.5,1688,10.675,18.294000000000004
748806,Brothers,1,1,17.0,2.4,0.0,0,0.6,0.0
93456,Despicable Me 2,76000000,970761885,98.0,78.865,6.9,9567,13.277000000000001,6.529
879890,The Obscure Moon Lighting an Obscure World,1,100000000,2.0,1.2,0.0,0,1.2,15.566
748816,Food Time,10,15,13.0,3.056,0.0,0,1.8559999999999999,1.2
93828,Welcome to the Punch,8500000,9747,99.0,81.086,5.9,517,0.6,2.97
93837,So Undercover,15000000,2500000,94.0,31.927000000000003,6.1,991,2.009,9.951
93856,Chernobyl Diaries,1000000,18112929,88.0,44.323,5.2,1271,1.4,1.934
618187,After Hours,15,175,3.0,0.0,6.0,1,0.0,0.0
749274,Cry Macho,33000000,11780000,104.0,70.188,6.2,509,29.786,33.283
225112,The Better 'Ole,449000,1273000,95.0,6.728000000000001,4.5,4,3.236,0.0
487297,What Men Want,20000000,69766483,117.0,42.423,6.2,1094,4.088,2.7110000000000003
356305,Why Him?,38000000,118102725,111.0,92.554,6.3,3479,1.835,42.812000000000005
487558,BlacKkKlansman,15000000,93400823,135.0,78.243,7.6,6248,5.78,18.986
94348,Alex Cross,45000000,30353232,101.0,47.123999999999995,5.2,596,5.817,12.216
94440,The Boost,8000000,784990,95.0,54.991,5.5,37,6.145,1.362
225519,Peter Gabriel - Live In Athens 1987,100000,1000000,145.0,5.522,7.9,8,2.023,0.0
225565,That Awkward Moment,8000000,45640143,94.0,107.205,6.1,2314,0.6,7.036999999999999
225574,Non-Stop,50000000,222809600,106.0,101.38699999999999,6.8,4482,4.596,3.679
618869,Afflatus,748,850,59.0,0.0,10.0,2,0.6,0.0
225728,Macbeth,15000000,16322067,113.0,76.886,6.5,1237,0.636,3.6
881224,"Woodstock, 3 days of peace & music",600000,50000000,224.0,4.588,0.0,0,0.6,1.2
225886,Sex Tape,40000000,126069509,97.0,68.243,5.4,3568,5.388,3.402
94901,About Cherry,2500000,8315,102.0,80.624,4.5,220,0.6,4.196
619265,The Cabin House,13000000,13000000,120.0,3.38,0.0,0,0.6,0.0
750610,Nature of the Infinite,1000,50,21.0,0.6,0.0,0,0.6,0.0
226486,Tammy,20000000,100525432,97.0,82.92699999999999,5.3,1028,4.585,33.623999999999995
619778,Malignant,40000000,24640084,112.0,126.781,7.0,1267,8.695,9.704
95610,Bridget Jones's Baby,35000000,211952420,123.0,63.190000000000005,6.4,2547,6.456,4.474
